"ESC" "CESC" "MES" "CMES" "CM" "CP" "HB" "HE" "HP" "MAC"
"Evc2" 2.77429341379917 2.87790294515467 2.43054281311072 2.82733808781265 2.31263044389899 2.58503977949389 2.13501420883128 1.87043802330782 1.22097477468581 -0.0162639196787189
"Mcm3ap" 4.4683860555256 4.2832812149263 3.99105657072455 4.12982364221767 3.76516150686527 3.9253831070288 4.24818944111015 4.13125561895086 4.4652158159312 3.25784372419433
"Cdca3" 5.66075457301299 5.64888994354521 5.07669463662527 5.42637110176656 4.7404571532773 5.34075593173778 4.72198375263035 4.66052736954205 5.14378050469444 0.988289892362581
"Exph5" -6.3322064492762 -8.90389985448542 -4.03822007577423 -4.76270373637441 -6.03302266135271 -6.23118631795912 -6.90466646489447 -5.07592781021672 -6.63774320064184 -5.62095407903405
"Mettl9" 4.12931459669887 4.06059517607415 5.01724633854374 5.39557908208385 5.22029538174907 5.17234006578529 4.40272888087334 4.6989544116672 4.38962325674456 4.10809672918446
"Edn1" 1.16886385057492 1.05135482824959 -3.30173129649842 -9.96578428466209 1.33673315861731 -0.456109986130599 -0.701877941001206 2.83147594432085 0.0237301428780772 -1.52827422089621
"Rnf112" -2.94517556637408 -3.0512701339721 -4.5566255587275 -3.75134803409897 -4.02194673611349 -0.856471550490953 -9.96578428466209 -1.74439935066292 -3.13130933577412 -9.96578428466209
"4930578C19Rik" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -2.50905789489814 -9.96578428466209 -3.32199240158182 -3.23175872260393 -9.96578428466209
"Pigv" 2.97535891664028 3.17043739793601 3.62483446562604 3.85372257538908 3.74335943005613 3.56812411932298 3.21225311851667 3.12592925248021 3.01783185351114 2.98740767374026
"Olfr730" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Hnrnpk" 10.1260334842859 10.0543893592494 10.4929716381682 10.0305854051434 9.55428007595526 9.88485399445109 10.5819053110489 10.2821771972293 10.2821771972293 8.79914532782973
"Zfp551" -0.578052380168462 -1.28891384916053 0.587928137946987 0.266081528418807 -0.189474114108585 0.242189456903245 1.16280267522189 1.47297996819784 1.44277780017204 1.49240441309633
"Kcnh5" -4.7745190780896 -8.9239990331735 -4.01009422992438 -4.45114181604472 -7.20380044210924 -5.64103095155899 -6.20156259379904 -5.64103095155899 -9.96578428466209 -9.96578428466209
"Gm10639" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr1110" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Ptprg" 2.50143446034686 2.54024630163866 2.60652521966374 2.77598789229997 1.94928323082144 2.42185327164808 3.48264573718268 3.37817366679346 2.04430123128215 2.52608421517764
"Hmgb3" 5.32002751134996 5.94222395536684 7.71820955884926 8.16241313171402 7.61819978904891 8.34572704050009 4.20850749578685 4.35391848779257 4.90442726848673 0.740356915548293
"Top3b" 5.71087773765453 5.83957815055372 4.81221011852655 4.8678104275207 4.66311808806315 4.83355407417295 4.55867761437519 4.479398796589 4.82378951035609 4.18489131604405
"Gtf3c2" 4.68853643035939 4.77542980373594 4.50273490072888 4.60671236122363 4.20584987831405 4.20717689605694 4.52633589685823 3.74007327577155 4.34153059869129 2.78194687513255
"2300009A05Rik" -0.740758412146509 -0.0603043589738165 0.789202745470392 1.51474288060714 1.85425702888009 1.16821021097097 0.561208117594061 0.647856738600083 1.34354947733061 1.14332542662345
"Samd15" -3.08572399311073 -2.89566454887693 -2.91642980246616 -2.89201474946935 -4.1629811883023 -4.65733890022011 -3.01234566113225 -3.47168364069656 -3.49511746379785 -3.42620739857955
"Pcmtd2" 2.86715027275123 2.67366163492732 4.13957710881648 4.45512500230327 4.82479850968741 4.35720914485935 3.50375437614947 3.57924505308022 3.44022553777604 3.44722838819701
"Il5ra" -4.56747359321782 -3.39633738080546 -4.48876896921908 -3.19919458975331 -3.48285776806435 -3.32065597818568 -9.96578428466209 -6.18050140990415 -5.35183662619466 -2.54345464970244
"Gpc2" 2.00839876066134 2.31951399908073 3.64943228308787 4.17411822921198 3.80138036552248 4.93550354465902 1.72857450615961 1.15042009210062 0.194393738398702 -1.46676482973019
"Gm5128" -7.25216273324181 -5.41250953712816 -9.96578428466209 -9.96578428466209 -9.96578428466209 -8.99130090091213 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Rrp1" 6.25996168336453 6.45341300769214 6.82057805276988 6.8238979713521 6.64908435900257 6.72150160318745 7.07528055399511 6.21086857903724 6.28229886735596 6.0648827084131
"Krtap1-3" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Lama5" 5.33156208278145 5.57104766421706 4.0305345064719 3.36400268014163 5.20380982814525 4.76783293821243 3.61182986401813 4.03668861911362 2.65731017772004 0.481617413905907
"Tac2" -3.42004020807361 -2.82111765423085 -4.78067074462483 -1.85540232449835 0.992337122881705 2.71633321326006 -9.96578428466209 -3.08812341318876 -9.96578428466209 -9.96578428466209
"Taar7a" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Rapgef3" 1.42529510315409 1.73506332529584 -0.608118753260004 -2.64157290096274 2.19345645423168 1.94401460815936 0.142955554003298 2.94707927492979 0.529564307282859 2.95255247777405
"Vmn1r237" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Kcnj8" -7.78943188247018 -5.11961644992128 -4.86240377279327 -5.97557630055035 -5.30087990148187 -9.96578428466209 -4.86884697593475 -9.96578428466209 -9.96578428466209 -3.89306134093848
"Fhl2" 2.721587345891 2.18191911581876 2.37960843975449 2.17683035099233 3.29059187507429 3.16744816446369 2.77598789229997 3.88196154478855 2.40842859623372 -1.23347466361972
"Sh2d1b2" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -3.14943055645893
"Nr1h5" -8.8591080914234 -6.3394513359488 -5.81786804759861 -5.60269905879127 -3.45480163358191 2.06788621902156 -9.96578428466209 0.0364430121219358 -4.4094909668076 -4.18808699779673
"Rtcb" 5.98848646132644 5.98395388801956 6.34457289035842 6.31043682972356 6.07096562000802 6.20279340570567 6.39868952135949 6.16996619355627 6.14482380919416 5.43380276644696
"Hist2h2aa2" 2.85588069970841 -5.64712914297893 4.87555390027616 -3.87924903966362 -3.03928730332539 -2.9109744498316 7.00971490237247 6.13663146939979 5.72692803629582 2.70467428144155
"Cct3" 8.03548836067302 7.95126408822258 7.88840828994285 7.68711395924437 7.15660277290576 7.14490351399858 8.6797010597162 8.1057727891954 8.2089984323413 6.85070715060883
"Sqstm1" 6.6466903467806 6.61862931904288 7.37766732105931 6.79154498712243 7.36135186864971 7.34688626693904 7.56158535888943 9.07079647207686 7.95488281497373 9.45644935379176
"C1qb" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -5.535440621655 -6.56497569332677 -9.96578428466209 -3.28495859067001 -2.49473584975368 7.95126408822258
"Chchd5" 4.17313604224311 4.27084997866495 3.58003149198744 3.68121064690226 3.92715906123606 4.21902141873326 3.69264764777168 3.29900956084646 3.34756375646797 3.61459452483932
"Olfr1087" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Slc25a39" 6.20745756207251 6.49353876364339 5.73067111768591 6.07677032341958 6.14204996999891 5.69859758417628 4.98485849639538 4.42870331544242 5.34075593173778 5.36059258140683
"Ammecr1" 1.95781682516929 2.02455390667511 2.76929331045121 2.55968659920332 2.48790268140469 2.65704248477136 3.29764209265336 2.54024630163866 2.92571599318582 1.78302716594342
"Scn4a" -7.27906589531209 -7.14463828449023 -1.61259088083979 -0.396614888719897 -1.54668366449654 -1.37473239528551 -2.38566636256033 -4.69804920003785 -5.535440621655 -5.41250953712816
"Tbp" 4.16896028543439 4.00238377564016 3.52156066367347 3.66477802023874 2.95612024256374 3.1980231337997 3.70127508006875 2.96908840425085 3.15924380909197 2.28146923098077
"Stmnd1" -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.41263937994356 -7.45070779198666 -7.28472424814872 -9.96578428466209 -4.46369839406523 -9.96578428466209 -4.63693001514207
"Alg5" 2.90343456305125 3.18881654669472 2.97807289106293 3.11558149441115 2.77362217924799 3.18341674016307 3.74737495739188 3.6617263384123 3.39105166161416 4.75560948880414
"Nrp2" 5.97312412907167 5.33414616640263 6.97149309482724 6.29545763837289 5.79729422283586 5.92616820559013 9.19605241175801 9.33595781442471 5.94148149959877 8.47359038508699
"Mrps23" 6.75474752925006 6.28002274247839 6.67551108058716 6.45112664472424 6.53466822970461 6.30469249369624 7.39292181276332 7.18340218614576 7.63463505620543 7.11571109257343
"Arid3b" 4.22470263213356 4.25225095340569 5.06161072066789 5.20856824323112 4.99388855560706 6.6653628679234 4.32418755304235 3.49843834880273 3.22656787391727 2.93147269621036
"Esco2" 4.56272648499052 3.99025107974025 3.56715695191642 3.10856154140739 1.92733029014806 1.67243507992192 4.05152834105229 3.25493189464833 3.90706910023188 -1.02882673106636
"Tex43" -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.00354712845948 -9.96578428466209 -9.96578428466209 -3.6846320851337 -3.14175199083049 -3.81024831687313 -9.96578428466209
"Gm684" -5.01135130278695 -4.31376861690821 -3.54302690890913 -2.8823850348839 -2.09928063153667 -5.30031413582047 -2.87217051344968 -3.31226803972547 -2.55714604185195 -1.90685940122311
"Arfrp1" 4.75127333649243 4.95631878108377 4.90821583655682 5.34625243980608 5.43217515983063 5.36460038130732 4.76067724017128 4.12348036353004 4.60139012440502 4.17980103321264
"Ppp1r3b" -1.30503256927599 -2.11676973031783 -0.350151119528589 -0.239732701427786 4.11398924367006 1.97722988488743 1.00283761640844 1.52517788114757 1.37715590351732 2.94495357852317
"Dntt" -9.96578428466209 -9.16442715214666 -5.75385084301532 -4.06354634572963 -5.21769842393812 -6.50097708563813 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Nkx6-2" 1.37549346478408 1.38737256868876 -2.50959116296788 -3.28625439132912 -5.05798096469487 -4.60049560412458 -1.80761437434561 -3.6433275684191 -3.2435896696193 -3.75056930112705
"Dlx1" -6.03302266135271 -4.7917154264128 -5.58636769508244 -5.64103095155899 -5.71119692643386 -7.31683440144536 -4.26252754283077 -4.7649524788772 -4.95784323244075 -5.31007023160738
"Rnf224" -6.90466646489447 -6.63774320064184 -4.79528328145827 -4.87667815911395 -6.34823967283521 -2.66078770170146 -4.54615734220794 -4.80129242849893 -1.68261235816452 -9.96578428466209
"Gm5934" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"C2cd5" 5.04055739105256 5.21048866486619 4.6848967246444 4.66687006281062 4.63601946789039 4.87555390027616 4.63728827844358 4.65781720319185 5.35697618848172 3.39427343868729
"Cep131" 2.65156840668521 3.28916517374777 3.2029489298367 3.77150678231356 3.40939310709241 3.76853509375501 2.16704595813218 2.15742879951469 2.21434407640327 0.79240724009173
"Olfr484" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr137" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr212" -9.09960647488489 -7.35837367635903 -7.21685925604569 -4.58354690990491 -6.58445222984752 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Lonrf1" 2.41030725287621 2.53847756249558 1.87411974564469 2.24946957283651 2.17055058912083 2.26683577220193 1.69481748638121 1.84021143067567 1.47224368234421 2.21498843203678
"Msi2" 4.58053312680545 4.6467487731924 4.7191250106116 4.35984261913825 4.89921243491882 5.31870192483095 5.39411477155341 5.22444255205571 5.35225975208817 2.38629081876339
"Uqcrq" 6.4206835192609 6.52728314522732 5.50788425450776 5.91066035642839 6.40545310412786 5.61799530084087 4.78982488258309 4.96991759419565 5.39685709461823 5.38129481396539
"Slc8a3" -4.54119089718356 -5.34647154101797 -1.32961742669644 -0.354946903945228 -1.05316628271318 -2.68639153363464 -2.45629820361933 -1.12705789933138 -2.12838011292071 -0.987035849048747
"Cast" 5.18067355752862 5.10068675474232 5.09043377235608 4.86924617696288 5.22253124082087 5.33353671600018 5.16505040575594 6.20745756207251 5.51670782033651 6.63878743721782
"Olfr727" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Myh8" -9.07285844379839 -8.63172972673085 -9.96578428466209 -9.96578428466209 -8.71622376154301 -9.42655254238421 -7.77037607339714 -6.41737974301615 -9.96578428466209 -5.6937279899246
"Ifi204" -8.89180622368476 -9.64879178451786 -9.96578428466209 -9.96578428466209 -9.96578428466209 -8.2646896166178 -9.96578428466209 -9.96578428466209 -0.762201846612245 4.81685985181905
"Ccdc64b" 0.0557499435369826 -0.282613776208576 -2.19766569149275 -2.16830963290544 -3.16759434908694 -4.24279667988194 -3.0300186621866 -3.06411100106851 -2.96130154691845 -3.12221842579955
"Cbx6" 3.87613876584728 3.625260950819 3.12996951583845 2.85429496231422 3.27493147038111 3.21689645383401 2.88082157499559 2.96869181917558 2.74474297388869 2.61500290346503
"Lin9" 2.46797784088298 2.20928825321469 2.31659452220794 1.65340918669763 0.983836586421107 0.810519547127127 2.99524187966898 2.4988610550461 2.55413796768915 1.3250809198329
"Elovl6" 4.24845389208088 4.16562457379979 4.3317991668506 4.3068661848133 3.60997584016808 3.9526960081388 4.79828982047959 4.89242454686887 4.38820142906742 2.42275588316603
"Mad2l1" 5.29390492319064 5.14605897124518 5.3889559164224 4.96326814341734 4.05879952439724 4.29560841235994 5.66619768548245 5.12108491408832 5.26376274797908 2.2947921444527
"Ugt1a9" -8.96755622420626 -9.68504879245633 -7.33127339237887 -5.36293658606924 -5.91363613263326 -3.14764756114252 -5.7171203458374 -0.632702540553202 0.11862229007266 6.66865120366019
"Mkl2" 3.09325195719826 3.36892523663531 3.15771637680304 3.62367699628516 4.05455431604293 4.84153267571077 2.81030453257896 3.63828115530613 3.08380750167784 4.02476475155105
"Pdpr" 3.31639491461296 3.07195427325262 3.56673268155642 3.22552132786609 3.59192223645149 2.54584998653208 4.33345867429856 4.46293809220189 4.41404525650942 3.6229609065363
"Lmbrd2" 2.07255431075708 1.9095342138082 1.8102739235766 1.5980110408966 1.35558167305273 1.24013423924023 2.86715027275123 2.83018160456539 2.64086732115661 4.02719174841448
"Uqcc1" 3.17004444162423 2.92758998205089 3.27684456741614 3.26301412394921 3.3094237170228 2.81619348629999 3.91956345458953 3.34742966736122 3.62824138419037 3.67413989746871
"Tcaf1" 1.71890877247386 1.35429371623376 3.78936097686344 3.83613994047759 3.88124387164353 4.49450135716919 3.77198523267554 4.73078256442436 3.17140113961522 4.54803472836949
"Hsdl1" 2.91240278005048 2.58898447915834 3.46895142708016 2.93934345589948 3.27826356644221 3.92700750977921 3.17177785213113 4.19680772368702 4.13627049017524 5.29798962025824
"Epn1" 5.62185608235462 5.83209077562708 5.92368715942144 6.40208487647874 6.49469009715838 6.56568674719577 5.07213545011714 5.31202482322316 5.42772618548128 5.72049863157263
"Wdr19" 1.11490355422255 1.3528205525956 1.53585188722117 1.88373411074833 1.95112826490767 2.34933787394297 1.31270339928953 2.06482841429961 1.20806073324886 1.78475207113576
"Fezf2" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.26745988705651 -8.2646896166178 -9.96578428466209 -9.96578428466209 -5.12834687828431 -9.96578428466209
"Rab6a" 5.55036680327542 5.35402000697957 5.70023793965034 5.74769170410321 5.81386513717738 5.78319098767086 6.09294180372701 5.86222128349507 5.63452495432559 5.14256891548442
"Adnp2" 4.06403334551884 3.98873355157855 4.10165921624161 3.8707802484396 3.63591832114342 3.56141773317023 4.14327879874816 3.83075300128212 3.82824330905174 3.05869211205749
"Tas1r2" -9.96578428466209 -9.64099153331773 -7.25216273324181 -5.88584182510387 -6.90466646489447 -9.96578428466209 -7.77037607339714 -9.96578428466209 -6.55846601485298 -9.96578428466209
"V1rd18" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Slc17a9" 2.78803113912032 3.29603958504403 -1.26099144745055 -1.22123738101398 -0.324483303578048 -1.59659849790911 -2.96877420470822 -3.01655667938972 -1.27995269749466 1.36403133125338
"Tmem211" -4.9162922272336 -4.11143928599145 -7.49889040188451 -6.61562177762792 -6.06145196152654 -3.46740301966897 -5.27807501706698 -6.18050140990415 -5.2949938057121 -4.88884532153996
